,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
WDR55,1029.965404,-0.237494726,0.059311824,-4.004171646,6.22E-05,0.005527523
SLC25A25,1503.189391,0.231475611,0.057925071,3.996121291,6.44E-05,0.005700468
ITPRID2,2927.660902,0.283043055,0.070850961,3.994907788,6.47E-05,0.005711439
S100A4,205.2526822,-1.060118662,0.265636721,-3.990858864,6.58E-05,0.005791335
SHCBP1,93.91859833,0.902239394,0.226301913,3.986883631,6.69E-05,0.005870494
PSENEN,1496.781884,0.240003989,0.060290806,3.980772593,6.87E-05,0.005985491
PMEPA1,3730.478577,-0.853727147,0.214426844,-3.981437831,6.85E-05,0.005985491
NewGene_12253,75.81483446,0.893148432,0.224471701,3.978891008,6.92E-05,0.00601408
AEBP1,8694.531763,-0.473673415,0.119177844,-3.974509002,7.05E-05,0.006090568
NewGene_4662,128.5556532,1.737804782,0.437250389,3.974392762,7.06E-05,0.006090568
MICALL1,2024.140488,-0.31239902,0.07881813,-3.963542624,7.38E-05,0.006354409
NewGene_5196,0.465598303,-16.76383407,4.238362851,-3.955261656,7.65E-05,0.00655816
COL4A4,311.3476782,-0.99435577,0.251757432,-3.949658058,7.83E-05,0.006692812
MYOZ3,304.0654231,-0.563549184,0.143200637,-3.935381827,8.31E-05,0.007081507
COL4A2,18712.86143,-0.439003503,0.111601396,-3.933673924,8.37E-05,0.007088284
TOMT,0.414073254,16.65468128,4.233475721,3.934044359,8.35E-05,0.007088284
CORO1C,8866.064115,-0.213535812,0.054320257,-3.931053024,8.46E-05,0.007144098
TMEM14B,1222.153087,0.340589195,0.086759975,3.925648836,8.65E-05,0.007284146
CHD9,3349.382658,-0.143974457,0.036697607,-3.923265564,8.74E-05,0.007319636
NewGene_10450,0.724891904,16.53425438,4.214680336,3.923015049,8.74E-05,0.007319636
MMP19,501.44646,0.322225185,0.082272175,3.916575523,8.98E-05,0.007495133
CA4,44.1670329,0.867434253,0.221687089,3.912876742,9.12E-05,0.00754792
PDE3A,1799.694055,0.51984257,0.132860151,3.912704961,9.13E-05,0.00754792
ATP6V1C2,331.2621927,0.994595401,0.254114771,3.913961381,9.08E-05,0.00754792
NewGene_1649,138.6005452,-1.230460311,0.315355765,-3.901816448,9.55E-05,0.00787215
CCDC170,226.7780479,0.628419959,0.161092378,3.900991268,9.58E-05,0.007875526
TIMP3,7537.164919,-0.685563122,0.175989642,-3.895474271,9.80E-05,0.008033065
RGS22,91.38438888,0.664187175,0.17064629,3.892186441,9.93E-05,0.008115875
CEBPD,457.358796,0.637057252,0.163702586,3.891552763,9.96E-05,0.008115875
AGBL2,42.32105039,0.957008283,0.246537195,3.881800802,0.000103686,0.008423556
INPP4B,466.5688787,-0.354627119,0.091417319,-3.879211542,0.000104796,0.00848875
TGM5,0.427075073,-16.42646165,4.236479692,-3.877384727,0.000105585,0.008527713
MPV17L-BMERB1,0.410075253,16.32151167,4.215380527,3.87189521,0.000107992,0.008696693
PTGDR2,23.0070713,1.701276124,0.440751005,3.859948368,0.000113411,0.009106507
ZNF592,2462.716717,-0.197731793,0.051269152,-3.856740116,0.000114909,0.009200065
FHL5,8.162929138,3.500564988,0.90782978,3.855970649,0.000115271,0.009202383
GADD45B,684.8591999,-0.683647676,0.177351606,-3.854758861,0.000115844,0.00922143
NANOG,0.448215594,16.23394461,4.218445673,3.848323736,0.000118929,0.009439804
NewGene_19129,3.741476165,6.333043742,1.646538298,3.846277824,0.000119926,0.009491661
AGA,775.8796971,0.521464799,0.135610882,3.845302032,0.000120404,0.009502287
OLFML2B,271.3143684,-0.767352468,0.199810682,-3.84039762,0.000122835,0.009666535
NewGene_11501,0.429020238,-16.22043206,4.23647978,-3.828752386,0.000128795,0.01007881
NewGene_15564,0.556280338,-16.22342329,4.237280801,-3.828734524,0.000128804,0.01007881
ZNF487,315.2270045,0.385844809,0.100897055,3.82414343,0.000131228,0.010239453
RRS1,584.2132968,0.479413602,0.125435317,3.82199857,0.000132374,0.010299851
USH2A,86.46393482,-0.695437472,0.182040151,-3.820242229,0.000133321,0.010344336
CAV2,242.8893665,-0.811564741,0.212653794,-3.816366139,0.000135431,0.01047868
C1orf21,3268.994741,0.249396269,0.065453168,3.810300947,0.000138798,0.010709136
SERPINB6,1525.427267,0.273596159,0.071834675,3.808692104,0.000139704,0.010749019
PLPP4,707.5227505,-0.630254909,0.165563586,-3.806724208,0.00014082,0.010804777
LOC124908048,97.95331184,0.80383809,0.211460308,3.801366313,0.0001439,0.011010571
COL4A1,17101.63726,-0.554021879,0.145843755,-3.798735703,0.000145436,0.011097335
OXSR1,3669.024055,-0.120293755,0.031694681,-3.795392454,0.00014741,0.011216974
SPINT1,1232.139002,-0.695498132,0.183591802,-3.788285345,0.000151691,0.011510981
KLK6,120.5735105,-0.626762448,0.16548869,-3.787343092,0.000152267,0.011523049
ARHGAP24,625.1137997,-0.512778598,0.135601023,-3.781524559,0.000155871,0.011732677
PLEKHG6,149.8366987,-0.616741299,0.163094361,-3.78149982,0.000155886,0.011732677
JMJD7-PLA2G4B,394.2595075,4.713552985,1.24701564,3.779866774,0.000156912,0.011777803
GREM1,288.2978462,-1.357845371,0.359917049,-3.77266199,0.000161515,0.012090429
S100A16,320.1614093,-0.629568354,0.167020267,-3.76941294,0.000163632,0.01221579
TLR4,124.3218413,-1.292765523,0.343263042,-3.766107513,0.000165812,0.012345203
IFT27,716.6574533,0.212398597,0.056440352,3.763240099,0.000167726,0.012422641
PABIR3,103.9268663,0.941841296,0.25027661,3.763201432,0.000167752,0.012422641
CCDC87,42.38683359,-0.687394885,0.182789638,-3.760579048,0.00016952,0.01252004
NCOA3,1509.048353,-0.200638944,0.053425427,-3.755495351,0.000172999,0.012708983
GAL,247.5113306,-1.265841214,0.337025612,-3.755919935,0.000172706,0.012708983
NewGene_4713,1892.738395,-0.905745366,0.241416116,-3.75180158,0.000175568,0.012863528
NewGene_19168,4.835768027,4.838162013,1.291293312,3.746756813,0.000179136,0.013090168
ZBTB20,964.2545499,0.348483617,0.093043302,3.745391751,0.000180112,0.013126827
DIAPH1,2217.112253,-0.177426678,0.047387506,-3.744165764,0.000180994,0.013156369
NewGene_5566,0.498249383,-15.84406619,4.239411635,-3.737326674,0.000185987,0.013483829
TNFSF15,81.73256897,-1.345506849,0.360155555,-3.735904748,0.000187041,0.013524763
SNAPC5,631.9916237,0.248745646,0.066594665,3.735218812,0.000187552,0.013526273
NewGene_5254,30.67520828,-1.457408269,0.390332514,-3.733760877,0.000188642,0.013569423
SLC38A2,7040.94971,-0.260775859,0.069922836,-3.729480591,0.000191875,0.013766151
SLC8A1,2372.252662,0.334101875,0.089615945,3.728152126,0.000192889,0.013803052
ZNF469,561.425874,-0.853339244,0.229091701,-3.724880649,0.000195408,0.013947158
NewGene_14784,0.441964495,15.72504997,4.222866883,3.723785382,0.000196258,0.013971733
SC5D,7590.541235,-0.267322301,0.071803487,-3.722971,0.000196892,0.013980861
FILIP1L,708.7512564,-0.479149654,0.129124884,-3.710746058,0.000206649,0.014598638
ZMYND12,116.5797188,0.509532995,0.137303734,3.71099154,0.000206449,0.014598638
SFRP1,7676.087726,0.70447603,0.190314776,3.701636029,0.000214214,0.01509442
NewGene_10721,0.536528995,15.59561797,4.218495387,3.696962195,0.000218195,0.01533582
SGCA,26.83801838,-1.374064334,0.372270006,-3.691042287,0.000223337,0.015657398
ADAM12,2766.241563,-0.806275434,0.218502782,-3.690000766,0.000224253,0.01568184
SESN3,5741.778279,-0.222436496,0.0604227,-3.681339856,0.000232011,0.016183388
EMC2,1714.942322,0.183012556,0.049738577,3.67948918,0.000233702,0.016260216
THBS1,4496.193176,0.627447623,0.170618671,3.677485126,0.000235545,0.016306312
NewGene_10911,0.413848183,15.54236405,4.225942466,3.677845635,0.000235212,0.016306312
SLCO1B3,17.01132215,2.667642207,0.725922337,3.674831413,0.000238007,0.01643554
NewGene_12795,32.92931435,1.354759165,0.368852915,3.672898087,0.000239815,0.016519137
SMIM3,654.9146247,-0.503458023,0.137100309,-3.672187377,0.000240483,0.016523951
PPFIBP2,1194.535349,0.594533931,0.161936822,3.671394342,0.000241231,0.016534187
PPOX,571.4479999,0.198525857,0.054105258,3.669252564,0.000243261,0.016619425
HSPA2,149.9504958,-0.617197113,0.16822794,-3.66881454,0.000243678,0.016619425
NewGene_16376,0.665255328,15.50339056,4.228493448,3.666409976,0.000245979,0.016735085
NT5E,1133.372055,-0.807776307,0.220416285,-3.664775977,0.000247555,0.016800907
HS3ST4,701.7975711,0.334484995,0.091304484,3.66340164,0.000248888,0.016830913
COL1A1,104036.5026,-0.932938205,0.254687915,-3.663064285,0.000249216,0.016830913
SFXN5,612.7908765,0.348911757,0.095308866,3.66085308,0.000251377,0.016853234
NewGene_5849,0.440351364,-15.52149725,4.239729038,-3.660964442,0.000251268,0.016853234
CNGB3,41.36904571,-1.144851278,0.312632943,-3.661966219,0.000250287,0.016853234
NewGene_18650,381.5936214,-1.584054181,0.433777387,-3.65176754,0.000260442,0.017418686
CDC6,176.7361918,1.044085986,0.285975299,3.650965622,0.000261256,0.017430964
NECAP2,354.8591459,0.4354147,0.119409083,3.646411901,0.000265928,0.017699884
ENO4,320.0290034,0.485845966,0.133318865,3.644240193,0.000268183,0.017807086
LRRC17,816.8403354,-0.981722306,0.269716461,-3.639830884,0.000272817,0.017991566
SWAP70,1272.260022,-0.225346984,0.061895898,-3.640741822,0.000271854,0.017991566
CFAP90,405.9550713,0.41076854,0.112856614,3.639738283,0.000272915,0.017991566
DNAAF11,702.9699227,0.258840207,0.07124538,3.633080585,0.000280058,0.018418449
L1TD1,15.75822945,-1.33706176,0.3690567,-3.622916917,0.000291299,0.019112286
LEF1,420.9616605,0.356946221,0.098567098,3.621352633,0.000293067,0.019182676
PCDHGC5,129.5512281,-1.071628947,0.296182616,-3.618135865,0.000296733,0.01937671
PDCD7,818.5416183,0.23012289,0.063820038,3.605809378,0.000311182,0.020272301
ANKIB1,3416.99881,-0.143762691,0.039889243,-3.604046647,0.000313301,0.02036234
SLC35F2,261.6173078,-0.877850181,0.244086858,-3.596466393,0.000322569,0.02091551
DRC7,113.1767957,0.925227474,0.257434569,3.594029651,0.000325603,0.021062762
PRSS23,2291.243304,-0.468984785,0.130517373,-3.593274789,0.000326548,0.021074547
DUSP14,253.8356324,0.355700532,0.099065322,3.590565531,0.000329961,0.021245198
PLXND1,2795.876734,-0.532491054,0.148361047,-3.589156759,0.000331749,0.02131065
CA3,244.8554854,-0.808086332,0.225345772,-3.585983996,0.00033581,0.021521419
PDLIM1,5540.316173,-0.363540551,0.10142849,-3.584205511,0.000338106,0.021618422
CHRDL2,78.70241279,-1.15399414,0.322116551,-3.582536003,0.000340275,0.021706854
CRYAB,1440.678186,-0.614036257,0.171602914,-3.578239097,0.000345917,0.022015939
NewGene_19576,2.852454444,5.844521855,1.633963086,3.576899567,0.000347694,0.022078149
LOC102723996,69.81315966,-1.068310746,0.298819808,-3.575100173,0.000350094,0.022094517
LAMC1,10070.51315,-0.661086334,0.184924015,-3.574907968,0.000350351,0.022094517
DHRS7C,3.382447323,-4.496334494,1.257481934,-3.575665282,0.000349338,0.022094517
STAC2,268.3535754,-0.710230054,0.198706849,-3.574260561,0.000351219,0.022098798
STMND1,34.91256716,1.305558426,0.36533398,3.573602499,0.000352103,0.022104086
NewGene_6180,3.404590055,3.443911346,0.964975716,3.568909858,0.00035847,0.022452723
NewGene_14897,19.31388857,-1.734697508,0.486973197,-3.562203257,0.000367755,0.022982221
NewGene_11724,0.803802739,-15.07395403,4.235950048,-3.558576909,0.00037287,0.02324922
CFAP157,569.4496201,0.463865025,0.130405301,3.55710252,0.000374968,0.023327392
NewGene_5738,0.612038695,-15.04917818,4.239582011,-3.549684411,0.000385693,0.023940715
TBC1D3I,0.428251305,15.00382355,4.228944967,3.547888107,0.000388333,0.024050535
CHST2,866.7205853,-0.445797942,0.125743086,-3.545307778,0.000392155,0.024232892
SKIL,3075.301785,-0.22855696,0.064508873,-3.543031358,0.000395556,0.024388479
PAQR4,1555.064447,0.225136135,0.063561283,3.542032556,0.000397056,0.024426489
KCNJ16,41.79960459,1.596086532,0.450713032,3.5412478,0.000398239,0.024444818
NewGene_9141,23.99332136,-1.642812812,0.464006433,-3.540495771,0.000399376,0.024460233
UBXN10,735.0571825,0.380112589,0.107473498,3.536802984,0.000405002,0.024749902
HTR2C,11375.18237,0.672573334,0.190251663,3.535177164,0.000407502,0.024847717
PARP10,134.5750224,0.382081356,0.10811209,3.534122382,0.000409132,0.024892143
H1-5,1.03908868,14.93711307,4.236479889,3.525831222,0.000422156,0.025628111
NewGene_19364,14.22688944,-1.666767435,0.473044023,-3.523493276,0.000425898,0.025760149
CILP,107.3053832,-0.776046669,0.22026082,-3.523307808,0.000426196,0.025760149
SCGB1D2,0.499096031,14.88411032,4.229134986,3.519421908,0.000432488,0.026083391
FKBP5,464.5177121,0.47595114,0.135263808,3.518688027,0.000433686,0.02609866
KCNK15,61.27301052,-0.960189635,0.273098232,-3.515913039,0.000438245,0.02631563
PAX1,6.959597888,1.703166007,0.484542826,3.514995821,0.000439761,0.026349405
TMEM144,121.1165888,-0.686140864,0.19530007,-3.513264817,0.000442636,0.026464272
CDO1,2898.689108,0.320187565,0.091378571,3.503967751,0.000458381,0.027346428
PDP1,1899.395566,-0.260012377,0.074219378,-3.503294992,0.00045954,0.02735651
SELENOH,744.0961321,0.297685174,0.085118657,3.497296415,0.000469999,0.027918969
THBS2,1823.977326,-0.948049401,0.27129766,-3.494498994,0.000474952,0.028152651
H6PD,1515.737529,0.269365671,0.077190541,3.489620222,0.000483707,0.028610207
IL16,87.55971583,-0.700238026,0.20095811,-3.484497467,0.000493062,0.029101201
LYPD6,224.1489494,0.422244029,0.121214046,3.483457929,0.000494981,0.029152159
NewGene_6402,8.548273168,-3.75601484,1.078442232,-3.482815054,0.000496171,0.029160076
NewGene_10044,144.3916395,-0.863626667,0.248109685,-3.480826106,0.00049987,0.029315088
NewGene_14274,0.446097859,14.71711055,4.229857247,3.479339772,0.000502651,0.029415724
NewGene_10093,46.76893152,-1.490057949,0.428330677,-3.478756082,0.000503747,0.02941754
NewGene_3484,3.896895452,3.728930794,1.072159669,3.477962194,0.000505241,0.029442557
RSPO3,423.971387,0.516120789,0.148469845,3.476266765,0.000508446,0.029566953
NewGene_9465,0.716638506,-14.73247071,4.238830069,-3.475598329,0.000509715,0.029578467
MFAP3L,1413.825153,-0.496157193,0.142806089,-3.474341996,0.000512108,0.029655018
ABL1,5184.579402,-0.197473843,0.056921875,-3.469208357,0.000521994,0.030164291
FAM229B,1208.370371,0.245885685,0.070940226,3.466096744,0.000528073,0.030451855
AKAP14,235.3232459,0.85959393,0.248235435,3.462817184,0.000534551,0.030761209
ARL4A,1774.761532,0.563997935,0.162949078,3.461191322,0.00053779,0.030808847
RUNX1,483.4704289,-0.918103786,0.265294717,-3.460693815,0.000538785,0.030808847
LAMB1,14294.71402,-0.581290476,0.167994927,-3.460166847,0.000539841,0.030808847
OGA,4715.166518,0.19607233,0.056642663,3.461566248,0.000537042,0.030808847
POSTN,11647.03348,1.506013755,0.435699307,3.456543838,0.00054715,0.031161614
NewGene_8378,6.932692875,-4.022034604,1.164615689,-3.453529471,0.000553302,0.031447127
PCGF1,352.3102498,-0.271366453,0.07860659,-3.452209972,0.000556015,0.031536432
PIGF,865.7805523,0.228768221,0.066370947,3.446812673,0.000567242,0.032107278
PTX3,1368.175333,-0.722028502,0.209668261,-3.443670961,0.000573874,0.032416233
SMYD4,513.3427221,0.357920476,0.103959567,3.442881552,0.000575551,0.032444651
SMG1,5339.246696,-0.190872069,0.05545163,-3.442136338,0.000577139,0.032467905
NewGene_10828,362.5986786,-0.353832081,0.102818573,-3.441324565,0.000578874,0.032499288
BANF1,2408.508721,0.200470676,0.058282814,3.439619011,0.000582534,0.032572355
LAMTOR4,901.7117604,0.190482075,0.055370453,3.440139358,0.000581415,0.032572355
NewGene_11500,0.569187472,14.53817372,4.228324109,3.438282721,0.000585416,0.032667403
NewGene_2759,258.5638465,-0.530120393,0.154343645,-3.43467586,0.000593263,0.032972053
CFAP126,1088.668307,0.554511004,0.161438535,3.434811911,0.000592965,0.032972053
IFT46,1281.427958,0.268500575,0.078241982,3.431668898,0.000599879,0.033272832
AMPH,3490.249654,0.269366293,0.078545488,3.429430493,0.000604849,0.033481259
SGCD,222.0197491,0.607640667,0.177227816,3.428585203,0.000606736,0.033518527
ACP6,701.6372434,0.372714804,0.108787035,3.426095791,0.000612324,0.033759729
TEKT1,277.4960315,0.898116088,0.262293114,3.424093279,0.000616854,0.033874261
ALDH3B1,158.9959814,0.589914658,0.172258964,3.424580318,0.00061575,0.033874261
VRK1,409.030056,0.425425938,0.124401872,3.419771196,0.000626738,0.034348739
CIAO2B,993.3857607,0.183798154,0.053755459,3.41915328,0.000628163,0.034358667
DUSP7,654.3103524,-0.244002576,0.071402618,-3.417277711,0.000632507,0.034527895
BDKRB2,142.8949248,-0.887135171,0.259730442,-3.415599508,0.000636418,0.034672841
NOP56,3737.739371,0.120092624,0.035195334,3.41217457,0.000644468,0.034996081
FRMD5,1185.359255,-0.199912075,0.058590904,-3.411998493,0.000644885,0.034996081
NewGene_4116,8.514496225,-2.833750847,0.831175634,-3.409328585,0.00065123,0.035202098
AFTPH,1811.39291,-0.116923526,0.034290143,-3.409829053,0.000650036,0.035202098
STK17A,1461.90939,-0.387582533,0.113779824,-3.406425844,0.000658194,0.035428653
AP1M2,37.86214667,-0.810292401,0.237888263,-3.406189075,0.000658765,0.035428653
NewGene_6546,0.432097841,14.39507225,4.226410696,3.40598046,0.000659269,0.035428653
NewGene_14582,24.701391,-0.909918493,0.267627533,-3.399943506,0.000673998,0.036149838
MFSD12,1186.468706,0.401592329,0.118152246,3.398939449,0.000676477,0.036212491
LHCGR,54.16830683,-0.782863984,0.230377079,-3.398185216,0.000678345,0.036242243
TEKTIP1,103.0257648,1.011792171,0.297848303,3.397004986,0.000681277,0.036328649
CD82,1813.841083,-0.356586934,0.105093559,-3.393042718,0.000691209,0.036787213
LSM5,747.8324817,0.453075798,0.133704313,3.38864012,0.000702401,0.037311017
LYRM4,987.9568322,0.249440137,0.073758381,3.381854825,0.000719982,0.038098349
TMEM231,1450.170562,0.354611022,0.104849364,3.382099883,0.00071934,0.038098349
CCKAR,108.0281477,1.204080081,0.356767712,3.374969319,0.000738239,0.03891535
CNOT9,1953.67966,0.132274526,0.039190674,3.375153117,0.000737746,0.03891535
NOX4,1578.460406,-0.65585161,0.194487432,-3.372205608,0.000745688,0.039233109
SPATA17,381.2987535,0.512188404,0.152086104,3.367752804,0.000757835,0.03969858
SLIT3,3874.204948,-0.509477981,0.151297804,-3.367385171,0.000758846,0.03969858
NewGene_9056,49.56908074,-1.07362066,0.318743266,-3.368292839,0.000756352,0.03969858
FUZ,512.8237631,0.292135593,0.086886776,3.362256107,0.000773084,0.040366961
USP34,8647.502125,-0.127298729,0.037894823,-3.359264388,0.000781503,0.040729556
GXYLT2,805.0182638,-0.469857203,0.139936579,-3.357643917,0.000786098,0.040891905
NewGene_1798,9.565497234,-1.438922041,0.42901712,-3.353996782,0.000796533,0.041356826
PRSS8,73.92009234,-0.869023241,0.259798048,-3.34499527,0.00082284,0.04264255
NewGene_16431,18.98747848,4.498511919,1.34731912,3.338861486,0.000841225,0.043482588
NewGene_10874,0.424129484,14.12663208,4.231379646,3.338540444,0.000842198,0.043482588
IFIT3,122.421643,0.508549576,0.152424884,3.336394704,0.000848726,0.043737877
MDH1B,291.4654266,0.382019309,0.114666299,3.331574416,0.000863562,0.04435836
SLC24A1,197.5468774,0.380598797,0.114244515,3.331440425,0.000863978,0.04435836
NewGene_18469,19.04371854,1.045356734,0.314015552,3.328996687,0.000871594,0.044666384
KIAA1671,2523.213877,-0.34248201,0.103043212,-3.323673656,0.000888401,0.045284421
NewGene_10276,77.47167612,-0.571468115,0.171941486,-3.32361972,0.000888573,0.045284421
NewGene_7836,741.7031991,-0.285078317,0.085765462,-3.323929116,0.000887588,0.045284421
SMARCA1,11253.13478,0.214683291,0.064622163,3.322130986,0.000893327,0.045442894
PLEKHG7,0.418921783,14.05539491,4.237730854,3.316726662,0.000910787,0.046245867
IGFN1,2747.399355,-1.863486081,0.561960813,-3.316042754,0.000913019,0.046274128
CDC42EP3,1889.355591,-0.204396694,0.061830376,-3.305764992,0.000947175,0.0477382
GRN,5781.43659,-0.4336411,0.131184221,-3.305588868,0.00094777,0.0477382
PPP1R13L,227.7435558,-0.499475377,0.151114435,-3.305279063,0.000948819,0.0477382
CHRDL1,561.565508,0.32855849,0.099358461,3.306799301,0.000943685,0.0477382
NewGene_11100,1.836595186,4.257620042,1.289479342,3.3018133,0.00096062,0.048244077
NewGene_223,0.48948759,13.99470643,4.240220148,3.300466943,0.000965241,0.048388172
SLC15A1,68.24596764,-0.580027113,0.175906658,-3.29735735,0.000975992,0.048662205
KCTD17,1619.087568,0.19799044,0.060041406,3.297565022,0.000975271,0.048662205
ENPP4,683.2482121,-0.237948806,0.072158788,-3.297572107,0.000975246,0.048662205
NewGene_18543,13.25100549,4.333515934,1.317349411,3.289572149,0.001003398,0.049916679
RHOF,182.723172,-0.723644493,0.220006998,-3.289188526,0.001004767,0.049916679
CGNL1,1789.375156,0.558678314,0.169997235,3.286396485,0.001014781,0.050323646
PPFIBP1,1754.073906,-0.297820054,0.090738177,-3.282191278,0.001030037,0.050988681
NOX5,11.04021859,-1.551035832,0.472795945,-3.280560771,0.001036009,0.051142094
DNAH12,144.5761657,0.590627877,0.180051089,3.280334924,0.001036839,0.051142094
PTGFRN,3353.378318,-0.38798963,0.118329032,-3.278904782,0.001042108,0.051270271
CLDN2,170.6355818,0.882404912,0.269138903,3.278622682,0.00104315,0.051270271
NCMAP,51.35681981,-0.862287148,0.263046255,-3.278081821,0.001045151,0.051277371
NAMPT,6594.373448,0.180784241,0.055189732,3.275686164,0.001054056,0.051622589
MYO1E,1367.425465,-0.386519888,0.118015355,-3.275166071,0.001055999,0.051626191
NewGene_1628,8.188699631,-2.718444522,0.83049709,-3.273273988,0.001063094,0.051881228
SLC39A8,729.8034037,0.736320804,0.225011906,3.272363744,0.001066523,0.051956771
AMBN,6.500368563,2.650951407,0.810263238,3.271716256,0.001068968,0.051984215
NR0B1,30.72416283,-1.680242366,0.514536034,-3.265548482,0.001092523,0.053036328
HKDC1,783.301507,-0.713679019,0.218866269,-3.260799501,0.001110986,0.053837976
NewGene_12705,0.418160402,13.80574205,4.236208044,3.258985844,0.001118112,0.054088446
KCNN3,421.409726,0.325522325,0.100048123,3.253657477,0.001139296,0.054943953
EPHB2,4178.617324,-0.249740546,0.076759689,-3.253537768,0.001139776,0.054943953
ACTBL2,11.54685858,-2.608437637,0.801888453,-3.252868435,0.001142464,0.054977588
SREBF1,1400.414182,0.281049405,0.08643807,3.251453967,0.001148164,0.055060029
GARIN5B,15.0880948,1.240446947,0.381479936,3.251670219,0.001147291,0.055060029
